change_type,plan_id,base_plan_id,host_mno,plan_category,plan_name,field,old_value,new_value,source_url
변경,26871,26871,LGU+,moyo,[CHM] 5G 음성기본 150GB+5Mbps,discounted_fee,14900,12350,https://www.moyoplan.com/plans/26871
변경,34377,34377,LGU+,moyo,[모요only] 알찬 음성기본 11GB+일 2GB+3Mbps,discounted_fee,9500,7800,https://www.moyoplan.com/plans/34377
변경,27251,27251,LGU+,moyo,11GB+일2GB+3Mbps,discounted_fee,9500,7800,https://www.moyoplan.com/plans/27251
변경,36256,36256,LGU+,moyo,5G 음성기본 150GB+5Mbps_24개월,monthly_fee,62810,62700,https://www.moyoplan.com/plans/36256
변경,36256,36256,LGU+,moyo,5G 음성기본 150GB+5Mbps_24개월,discounted_fee,22400,22350,https://www.moyoplan.com/plans/36256
변경,33515,33515,KT,moyo,TOP 7GB 기본 (밀리의서재),discounted_fee,14080,6930,https://www.moyoplan.com/plans/33515
변경,33515,33515,KT,moyo,TOP 7GB 기본 (밀리의서재),voice_extra_minutes,300,,https://www.moyoplan.com/plans/33515
변경,33515,33515,KT,moyo,TOP 7GB 기본 (밀리의서재),benefit_count,4,2,https://www.moyoplan.com/plans/33515
변경,33937,33937,KT,moyo,TOP 7GB 기본 (밀리의서재),discounted_fee,4400,2750,https://www.moyoplan.com/plans/33937
변경,33940,33940,KT,moyo,TOP 7GB 기본 (네이버페이),discounted_fee,6600,4950,https://www.moyoplan.com/plans/33940
변경,33898,33898,KT,moyo,TOP 7GB 기본 (네이버페이),discounted_fee,15070,8910,https://www.moyoplan.com/plans/33898
변경,33898,33898,KT,moyo,TOP 7GB 기본 (네이버페이),voice_extra_minutes,300,,https://www.moyoplan.com/plans/33898
변경,33898,33898,KT,moyo,TOP 7GB 기본 (네이버페이),benefit_count,4,2,https://www.moyoplan.com/plans/33898
변경,36244,36244,KT,moyo,TOP 7GB 기본 (쿠팡캐시),discounted_fee,15070,8910,https://www.moyoplan.com/plans/36244
변경,36244,36244,KT,moyo,TOP 7GB 기본 (쿠팡캐시),voice_extra_minutes,300,,https://www.moyoplan.com/plans/36244
변경,36244,36244,KT,moyo,TOP 7GB 기본 (쿠팡캐시),benefit_count,4,2,https://www.moyoplan.com/plans/36244
변경,33516,33516,KT,moyo,TOP 7GB 기본 (올리브영),discounted_fee,15070,8910,https://www.moyoplan.com/plans/33516
변경,33516,33516,KT,moyo,TOP 7GB 기본 (올리브영),voice_extra_minutes,300,,https://www.moyoplan.com/plans/33516
변경,33516,33516,KT,moyo,TOP 7GB 기본 (올리브영),benefit_count,4,2,https://www.moyoplan.com/plans/33516
변경,33517,33517,KT,moyo,TOP 7GB 기본 (다이소),discounted_fee,15070,8910,https://www.moyoplan.com/plans/33517
변경,33517,33517,KT,moyo,TOP 7GB 기본 (다이소),voice_extra_minutes,300,,https://www.moyoplan.com/plans/33517
변경,33517,33517,KT,moyo,TOP 7GB 기본 (다이소),benefit_count,4,2,https://www.moyoplan.com/plans/33517
변경,36243,36243,KT,moyo,TOP 7GB 기본 (쿠팡캐시),discounted_fee,6600,4950,https://www.moyoplan.com/plans/36243
변경,33939,33939,KT,moyo,TOP 7GB 기본 (다이소),discounted_fee,6600,4950,https://www.moyoplan.com/plans/33939
변경,33938,33938,KT,moyo,TOP 7GB 기본 (올리브영),discounted_fee,6600,4950,https://www.moyoplan.com/plans/33938
변경,35426,35426,KT,moyo,[K]롯시&밀리 100GB+,discounted_fee,9900,8800,https://www.moyoplan.com/plans/35426
변경,35431,35431,KT,moyo,[K]CU&롯시 100GB+,discounted_fee,9900,8800,https://www.moyoplan.com/plans/35431
변경,35431,35431,KT,moyo,[K]CU&롯시 100GB+,benefit_count,0,3,https://www.moyoplan.com/plans/35431
변경,35430,35430,KT,moyo,[K]CU&롯시 11GB+일2GB,discounted_fee,8800,4900,https://www.moyoplan.com/plans/35430
변경,35430,35430,KT,moyo,[K]CU&롯시 11GB+일2GB,benefit_count,0,3,https://www.moyoplan.com/plans/35430
변경,35386,35386,KT,moyo,[K]무한11GB+ Npay,discounted_fee,10900,5900,https://www.moyoplan.com/plans/35386
변경,35386,35386,KT,moyo,[K]무한11GB+ Npay,base_tethering_gb,11.0,,https://www.moyoplan.com/plans/35386
변경,35386,35386,KT,moyo,[K]무한11GB+ Npay,tethering_gb,11.0,,https://www.moyoplan.com/plans/35386
변경,35386,35386,KT,moyo,[K]무한11GB+ Npay,voice_extra_minutes,300,,https://www.moyoplan.com/plans/35386
변경,35425,35425,KT,moyo,[K]롯시&밀리 11GB+일2GB,discounted_fee,8800,4900,https://www.moyoplan.com/plans/35425
변경,35385,35385,KT,moyo,[K]무한100분/15GB+ Npay,discounted_fee,12000,4900,https://www.moyoplan.com/plans/35385
변경,35385,35385,KT,moyo,[K]무한100분/15GB+ Npay,base_tethering_gb,15.0,,https://www.moyoplan.com/plans/35385
변경,35385,35385,KT,moyo,[K]무한100분/15GB+ Npay,tethering_gb,15.0,,https://www.moyoplan.com/plans/35385
변경,35421,35421,KT,moyo,[K]롯시&밀리 7GB+,discounted_fee,7000,1900,https://www.moyoplan.com/plans/35421
변경,35428,35428,KT,moyo,[K]CU&롯시 100분/15GB+,discounted_fee,9900,3900,https://www.moyoplan.com/plans/35428
변경,35424,35424,KT,moyo,[K]롯시&밀리 100분/15GB+,discounted_fee,9900,3900,https://www.moyoplan.com/plans/35424
변경,35427,35427,KT,moyo,[K]CU&롯시 15GB+,discounted_fee,9000,3900,https://www.moyoplan.com/plans/35427
변경,23036,23036,KT,moyo,[K]무한15GB+ 밀리의서재,benefit_count,1,2,https://www.moyoplan.com/plans/23036
변경,35423,35423,KT,moyo,[K]롯시&밀리 15GB+,discounted_fee,9900,3900,https://www.moyoplan.com/plans/35423
변경,35422,35422,KT,moyo,[K]롯시&밀리 10GB+,discounted_fee,8000,2900,https://www.moyoplan.com/plans/35422
변경,35429,35429,KT,moyo,[K]CU&롯시 300분/15GB+,discounted_fee,11000,4900,https://www.moyoplan.com/plans/35429
변경,35410,35410,KT,moyo,[K]무한7GB+ Npay,discounted_fee,7500,2900,https://www.moyoplan.com/plans/35410
변경,35410,35410,KT,moyo,[K]무한7GB+ Npay,base_tethering_gb,7.0,,https://www.moyoplan.com/plans/35410
변경,35410,35410,KT,moyo,[K]무한7GB+ Npay,tethering_gb,7.0,,https://www.moyoplan.com/plans/35410
변경,35410,35410,KT,moyo,[K]무한7GB+ Npay,voice_extra_minutes,300,,https://www.moyoplan.com/plans/35410
변경,23040,23040,KT,moyo,[K]무한7GB+ 밀리의서재,benefit_count,1,2,https://www.moyoplan.com/plans/23040
변경,35435,35435,KT,moyo,[K]CU&롯시 10GB+,discounted_fee,8000,2900,https://www.moyoplan.com/plans/35435
변경,23037,23037,KT,moyo,[K]무한10GB+ 밀리의서재,benefit_count,1,2,https://www.moyoplan.com/plans/23037
