change_type,plan_id,base_plan_id,host_mno,plan_category,plan_name,field,old_value,new_value,source_url
변경,6835,6835,LGU+,moyo,The 착한 데이터 유심 1.3GB,discount_period_months,6,7,https://www.moyoplan.com/plans/6835
변경,33129,33129,KT,moyo,5G 가성비플러스(30GB/350분),discounted_fee,3900,4900,https://www.moyoplan.com/plans/33129
변경,33129,33129,KT,moyo,5G 가성비플러스(30GB/350분),benefit_count,4,2,https://www.moyoplan.com/plans/33129
변경,36597,36597,LGU+,moyo,[모요only] 마블링 프라임 15GB+1Mbps,monthly_fee,25245,25840,https://www.moyoplan.com/plans/36597
변경,36597,36597,LGU+,moyo,[모요only] 마블링 프라임 15GB+1Mbps,discounted_fee,20890,9600,https://www.moyoplan.com/plans/36597
변경,11420,11420,LGU+,moyo,보편 유심 3.5GB 150분,discount_period_months,6,7,https://www.moyoplan.com/plans/11420
변경,23771,23771,LGU+,moyo,티플 가성비(300분/6GB)_평생요금,monthly_fee,1490,1900,https://www.moyoplan.com/plans/23771
변경,23771,23771,LGU+,moyo,티플 가성비(300분/6GB)_평생요금,discounted_fee,1490,1900,https://www.moyoplan.com/plans/23771
변경,10385,10385,LGU+,moyo,보편 유심 5GB 200분,discount_period_months,6,7,https://www.moyoplan.com/plans/10385
변경,10365,10365,LGU+,moyo,슬림 안심 유심 1GB 100분,discount_period_months,6,7,https://www.moyoplan.com/plans/10365
변경,11200,11200,LGU+,moyo,DATA 걱정없는 유심 1GB,monthly_fee,7500,11550,https://www.moyoplan.com/plans/11200
변경,11200,11200,LGU+,moyo,DATA 걱정없는 유심 1GB,discount_period_months,6,7,https://www.moyoplan.com/plans/11200
변경,30830,30830,LGU+,moyo,[모요only] 마블링 프라임 7GB+1Mbps,monthly_fee,28480,24190,https://www.moyoplan.com/plans/30830
변경,30830,30830,LGU+,moyo,[모요only] 마블링 프라임 7GB+1Mbps,discounted_fee,5610,3700,https://www.moyoplan.com/plans/30830
변경,34304,34304,KT,moyo,가성비플러스(30GB/350분),discounted_fee,3900,4900,https://www.moyoplan.com/plans/34304
변경,34304,34304,KT,moyo,가성비플러스(30GB/350분),benefit_count,4,2,https://www.moyoplan.com/plans/34304
변경,11198,11198,LGU+,moyo,슬림 안심 유심 2.5GB 200분,discount_period_months,6,7,https://www.moyoplan.com/plans/11198
변경,6793,6793,LGU+,moyo,보편 안심 유심 5GB 200분,discount_period_months,6,7,https://www.moyoplan.com/plans/6793
변경,11201,11201,LGU+,moyo,보편 안심 유심 5GB 100분,discount_period_months,6,7,https://www.moyoplan.com/plans/11201
변경,27355,27355,LGU+,moyo,[L]5G 데이터125GB+5Mbps,discounted_fee,22800,22400,https://www.moyoplan.com/plans/27355
변경,37221,37221,LGU+,moyo,A 스페셜 100GB+,benefit_count,1,2,https://www.moyoplan.com/plans/37221
변경,36986,36986,LGU+,moyo,[L]5G 데이터150GB+,discounted_fee,22900,22500,https://www.moyoplan.com/plans/36986
변경,11419,11419,LGU+,moyo,보편 안심 유심 3GB 200분,discount_period_months,6,7,https://www.moyoplan.com/plans/11419
변경,37220,37220,LGU+,moyo,A 스페셜 11GB+,benefit_count,1,2,https://www.moyoplan.com/plans/37220
변경,10391,10391,LGU+,moyo,5G 유심 통화 맘편히 6GB,discount_period_months,6,7,https://www.moyoplan.com/plans/10391
변경,34718,34718,LGU+,moyo,[L]5G 데이터95GB+3Mbps,discounted_fee,22600,22300,https://www.moyoplan.com/plans/34718
변경,6828,6828,LGU+,moyo,DATA 걱정없는 유심 4.5GB,discount_period_months,6,7,https://www.moyoplan.com/plans/6828
변경,19643,19643,LGU+,moyo,[L]무한11GB+,monthly_fee,24500,25500,https://www.moyoplan.com/plans/19643
변경,19643,19643,LGU+,moyo,[L]무한11GB+,discounted_fee,24500,25500,https://www.moyoplan.com/plans/19643
변경,11203,11203,LGU+,moyo,DATA 걱정없는 유심 5GB,discount_period_months,6,7,https://www.moyoplan.com/plans/11203
변경,37183,37183,KT,moyo,A 스탠다드 10GB/200분,benefit_count,1,2,https://www.moyoplan.com/plans/37183
변경,37238,37238,SKT,moyo,A 스마트 20GB/100분,benefit_count,1,2,https://www.moyoplan.com/plans/37238
변경,37202,37202,LGU+,moyo,A 스페셜 4.5GB+,benefit_count,1,2,https://www.moyoplan.com/plans/37202
변경,37176,37176,KT,moyo,A 스탠다드 20GB/300분,benefit_count,1,2,https://www.moyoplan.com/plans/37176
변경,37231,37231,SKT,moyo,A 스마트 10GB,benefit_count,1,2,https://www.moyoplan.com/plans/37231
변경,11199,11199,LGU+,moyo,슬림 안심 유심 2.5GB 250분,discount_period_months,6,7,https://www.moyoplan.com/plans/11199
변경,37212,37212,LGU+,moyo,A 갓성비 20GB/100분 (기본 10GB+추가 10GB 제공),benefit_count,1,2,https://www.moyoplan.com/plans/37212
변경,11202,11202,LGU+,moyo,보편 안심 유심 6GB 200분,discount_period_months,6,7,https://www.moyoplan.com/plans/11202
변경,37178,37178,KT,moyo,A 올라잇 11GB+ 밀리의서재(+추가 네이버페이 1만x7개월),benefit_count,1,2,https://www.moyoplan.com/plans/37178
변경,37242,37242,SKT,moyo,A 넥스트 71GB+(네이버페이 1만x7개월),benefit_count,2,3,https://www.moyoplan.com/plans/37242
변경,37181,37181,KT,moyo,A 올라잇 100GB+ 밀리의서재(+추가 네이버페이 1만x7개월),benefit_count,1,2,https://www.moyoplan.com/plans/37181
변경,37243,37243,SKT,moyo,A 넥스트 100GB+(네이버페이 1만x7개월),benefit_count,2,3,https://www.moyoplan.com/plans/37243
변경,37205,37205,LGU+,moyo,A 갓성비 10GB/100분 6,benefit_count,1,2,https://www.moyoplan.com/plans/37205
변경,37179,37179,KT,moyo,A 올라잇 11GB+ 네이버페이(+추가 네이버페이 1만x7개월),benefit_count,1,2,https://www.moyoplan.com/plans/37179
변경,37240,37240,SKT,moyo,A 넥스트 15GB+/100분(네이버페이 1만x7개월),benefit_count,2,3,https://www.moyoplan.com/plans/37240
변경,37241,37241,SKT,moyo,A 넥스트 15GB+/300분(네이버페이 1만x7개월),benefit_count,2,3,https://www.moyoplan.com/plans/37241
변경,37244,37244,SKT,moyo,A 넥스트 7GB+(네이버페이 1만x7개월),benefit_count,2,3,https://www.moyoplan.com/plans/37244
변경,37195,37195,LGU+,moyo,A 갓성비 10GB/100분 9,benefit_count,1,2,https://www.moyoplan.com/plans/37195
변경,34336,34336,KT,moyo,더든든한500분20G,monthly_fee,24200,4400,https://www.moyoplan.com/plans/34336
변경,34336,34336,KT,moyo,더든든한500분20G,discounted_fee,10,4400,https://www.moyoplan.com/plans/34336
변경,34336,34336,KT,moyo,더든든한500분20G,discount_type,모요 프로모션 할인,,https://www.moyoplan.com/plans/34336
변경,34336,34336,KT,moyo,더든든한500분20G,discount_period_months,7,,https://www.moyoplan.com/plans/34336
변경,33146,33146,KT,moyo,더든든한200분20G,discounted_fee,4400,10,https://www.moyoplan.com/plans/33146
변경,33146,33146,KT,moyo,더든든한200분20G,discount_period_months,12,7,https://www.moyoplan.com/plans/33146
변경,36332,36332,KT,moyo,(5G)더든든한200분20G,monthly_fee,6600,5500,https://www.moyoplan.com/plans/36332
변경,36332,36332,KT,moyo,(5G)더든든한200분20G,discounted_fee,6600,5500,https://www.moyoplan.com/plans/36332
변경,36331,36331,KT,moyo,(5G)더든든한200분15G,monthly_fee,5500,3300,https://www.moyoplan.com/plans/36331
변경,36331,36331,KT,moyo,(5G)더든든한200분15G,discounted_fee,5500,3300,https://www.moyoplan.com/plans/36331
변경,23271,23271,KT,moyo,5G 든든한200분10G,monthly_fee,3300,2750,https://www.moyoplan.com/plans/23271
변경,23271,23271,KT,moyo,5G 든든한200분10G,discounted_fee,3300,2750,https://www.moyoplan.com/plans/23271
변경,15945,15945,KT,moyo,더든든한200분15G,discount_period_months,7,10,https://www.moyoplan.com/plans/15945
변경,19692,19692,KT,moyo,5G 든든한200분5G,monthly_fee,2200,1650,https://www.moyoplan.com/plans/19692
변경,19692,19692,KT,moyo,5G 든든한200분5G,discounted_fee,2200,1650,https://www.moyoplan.com/plans/19692
변경,34677,34677,KT,moyo,CGV 1+1 100G+,discounted_fee,19800,14300,https://www.moyoplan.com/plans/34677
변경,31431,31431,KT,moyo,다이소 100G+,discounted_fee,19800,14300,https://www.moyoplan.com/plans/31431
변경,35916,35916,KT,moyo,쿠팡캐시 100G+,discounted_fee,19800,14300,https://www.moyoplan.com/plans/35916
변경,29579,29579,KT,moyo,올리브영 7G+1M,discounted_fee,9900,5500,https://www.moyoplan.com/plans/29579
변경,35914,35914,KT,moyo,쿠팡캐시 7G+1M,discounted_fee,9900,5500,https://www.moyoplan.com/plans/35914
변경,31425,31425,KT,moyo,다이소 7G+1M,discounted_fee,9900,5500,https://www.moyoplan.com/plans/31425
