change_type,plan_id,base_plan_id,host_mno,plan_category,plan_name,field,old_value,new_value,source_url
신규,1692_초이스 더블 디바이스_만 34세 이하_쇼핑라운지할인쿠폰(5천원권),1692_초이스 더블 디바이스,KT,KT-통합요금제,초이스 더블 디바이스 (쇼핑라운지 할인 쿠폰 (5천원권)),,,,https://product.kt.com/wDic/productDetail.do?ItemCode=1692
신규,1692_초이스 더블 디바이스_만 34세 이하_모아진,1692_초이스 더블 디바이스,KT,KT-통합요금제,초이스 더블 디바이스 (모아진),,,,https://product.kt.com/wDic/productDetail.do?ItemCode=1692
신규,1692_초이스 더블 디즈니플러스+폰케어_만 34세 이하_지니스마트음악감상,1692_초이스 더블 디즈니플러스+폰케어,KT,KT-통합요금제,초이스 더블 디즈니플러스+폰케어 (지니 스마트 음악감상),,,,https://product.kt.com/wDic/productDetail.do?ItemCode=1692
신규,1692_초이스 더블 디즈니플러스+폰케어_만 34세 이하_밀리의서재,1692_초이스 더블 디즈니플러스+폰케어,KT,KT-통합요금제,초이스 더블 디즈니플러스+폰케어 (밀리의서재),,,,https://product.kt.com/wDic/productDetail.do?ItemCode=1692
신규,1692_초이스 더블 디즈니플러스+폰케어_만 34세 이하_쇼핑라운지할인쿠폰(5천원권),1692_초이스 더블 디즈니플러스+폰케어,KT,KT-통합요금제,초이스 더블 디즈니플러스+폰케어 (쇼핑라운지 할인 쿠폰 (5천원권)),,,,https://product.kt.com/wDic/productDetail.do?ItemCode=1692
신규,1692_초이스 더블 디즈니플러스+폰케어_만 34세 이하_모아진,1692_초이스 더블 디즈니플러스+폰케어,KT,KT-통합요금제,초이스 더블 디즈니플러스+폰케어 (모아진),,,,https://product.kt.com/wDic/productDetail.do?ItemCode=1692
신규,1692_초이스 더블 유튜브 프리미엄+넷플릭스_만 65세 이상_지니스마트음악감상,1692_초이스 더블 유튜브 프리미엄+넷플릭스,KT,KT-통합요금제,초이스 더블 유튜브 프리미엄+넷플릭스 (지니 스마트 음악감상),,,,https://product.kt.com/wDic/productDetail.do?ItemCode=1692
신규,1692_초이스 더블 유튜브 프리미엄+넷플릭스_만 65세 이상_밀리의서재,1692_초이스 더블 유튜브 프리미엄+넷플릭스,KT,KT-통합요금제,초이스 더블 유튜브 프리미엄+넷플릭스 (밀리의서재),,,,https://product.kt.com/wDic/productDetail.do?ItemCode=1692
신규,1692_초이스 더블 유튜브 프리미엄+넷플릭스_만 65세 이상_쇼핑라운지할인쿠폰(5천원권),1692_초이스 더블 유튜브 프리미엄+넷플릭스,KT,KT-통합요금제,초이스 더블 유튜브 프리미엄+넷플릭스 (쇼핑라운지 할인 쿠폰 (5천원권)),,,,https://product.kt.com/wDic/productDetail.do?ItemCode=1692
신규,1692_초이스 더블 유튜브 프리미엄+넷플릭스_만 65세 이상_모아진,1692_초이스 더블 유튜브 프리미엄+넷플릭스,KT,KT-통합요금제,초이스 더블 유튜브 프리미엄+넷플릭스 (모아진),,,,https://product.kt.com/wDic/productDetail.do?ItemCode=1692
신규,1692_초이스 더블 유튜브 프리미엄+디바이스_만 65세 이상_지니스마트음악감상,1692_초이스 더블 유튜브 프리미엄+디바이스,KT,KT-통합요금제,초이스 더블 유튜브 프리미엄+디바이스 (지니 스마트 음악감상),,,,https://product.kt.com/wDic/productDetail.do?ItemCode=1692
신규,1692_초이스 더블 유튜브 프리미엄+디바이스_만 65세 이상_밀리의서재,1692_초이스 더블 유튜브 프리미엄+디바이스,KT,KT-통합요금제,초이스 더블 유튜브 프리미엄+디바이스 (밀리의서재),,,,https://product.kt.com/wDic/productDetail.do?ItemCode=1692
신규,1692_초이스 더블 유튜브 프리미엄+디바이스_만 65세 이상_쇼핑라운지할인쿠폰(5천원권),1692_초이스 더블 유튜브 프리미엄+디바이스,KT,KT-통합요금제,초이스 더블 유튜브 프리미엄+디바이스 (쇼핑라운지 할인 쿠폰 (5천원권)),,,,https://product.kt.com/wDic/productDetail.do?ItemCode=1692
신규,1692_초이스 더블 유튜브 프리미엄+디바이스_만 65세 이상_모아진,1692_초이스 더블 유튜브 프리미엄+디바이스,KT,KT-통합요금제,초이스 더블 유튜브 프리미엄+디바이스 (모아진),,,,https://product.kt.com/wDic/productDetail.do?ItemCode=1692
신규,1692_초이스 더블 디바이스_만 65세 이상_지니스마트음악감상,1692_초이스 더블 디바이스,KT,KT-통합요금제,초이스 더블 디바이스 (지니 스마트 음악감상),,,,https://product.kt.com/wDic/productDetail.do?ItemCode=1692
신규,1692_초이스 더블 디바이스_만 65세 이상_밀리의서재,1692_초이스 더블 디바이스,KT,KT-통합요금제,초이스 더블 디바이스 (밀리의서재),,,,https://product.kt.com/wDic/productDetail.do?ItemCode=1692
신규,1692_초이스 더블 디바이스_만 65세 이상_쇼핑라운지할인쿠폰(5천원권),1692_초이스 더블 디바이스,KT,KT-통합요금제,초이스 더블 디바이스 (쇼핑라운지 할인 쿠폰 (5천원권)),,,,https://product.kt.com/wDic/productDetail.do?ItemCode=1692
신규,1692_초이스 더블 디바이스_만 65세 이상_모아진,1692_초이스 더블 디바이스,KT,KT-통합요금제,초이스 더블 디바이스 (모아진),,,,https://product.kt.com/wDic/productDetail.do?ItemCode=1692
신규,1692_초이스 더블 디즈니플러스+폰케어_만 65세 이상_지니스마트음악감상,1692_초이스 더블 디즈니플러스+폰케어,KT,KT-통합요금제,초이스 더블 디즈니플러스+폰케어 (지니 스마트 음악감상),,,,https://product.kt.com/wDic/productDetail.do?ItemCode=1692
신규,1692_초이스 더블 디즈니플러스+폰케어_만 65세 이상_밀리의서재,1692_초이스 더블 디즈니플러스+폰케어,KT,KT-통합요금제,초이스 더블 디즈니플러스+폰케어 (밀리의서재),,,,https://product.kt.com/wDic/productDetail.do?ItemCode=1692
신규,1692_초이스 더블 디즈니플러스+폰케어_만 65세 이상_쇼핑라운지할인쿠폰(5천원권),1692_초이스 더블 디즈니플러스+폰케어,KT,KT-통합요금제,초이스 더블 디즈니플러스+폰케어 (쇼핑라운지 할인 쿠폰 (5천원권)),,,,https://product.kt.com/wDic/productDetail.do?ItemCode=1692
신규,1692_초이스 더블 디즈니플러스+폰케어_만 65세 이상_모아진,1692_초이스 더블 디즈니플러스+폰케어,KT,KT-통합요금제,초이스 더블 디즈니플러스+폰케어 (모아진),,,,https://product.kt.com/wDic/productDetail.do?ItemCode=1692
신규,1692_초이스 더블 유튜브 프리미엄+넷플릭스_만 75세 이상_지니스마트음악감상,1692_초이스 더블 유튜브 프리미엄+넷플릭스,KT,KT-통합요금제,초이스 더블 유튜브 프리미엄+넷플릭스 (지니 스마트 음악감상),,,,https://product.kt.com/wDic/productDetail.do?ItemCode=1692
신규,1692_초이스 더블 유튜브 프리미엄+넷플릭스_만 75세 이상_밀리의서재,1692_초이스 더블 유튜브 프리미엄+넷플릭스,KT,KT-통합요금제,초이스 더블 유튜브 프리미엄+넷플릭스 (밀리의서재),,,,https://product.kt.com/wDic/productDetail.do?ItemCode=1692
신규,1692_초이스 더블 유튜브 프리미엄+넷플릭스_만 75세 이상_쇼핑라운지할인쿠폰(5천원권),1692_초이스 더블 유튜브 프리미엄+넷플릭스,KT,KT-통합요금제,초이스 더블 유튜브 프리미엄+넷플릭스 (쇼핑라운지 할인 쿠폰 (5천원권)),,,,https://product.kt.com/wDic/productDetail.do?ItemCode=1692
신규,1692_초이스 더블 유튜브 프리미엄+넷플릭스_만 75세 이상_모아진,1692_초이스 더블 유튜브 프리미엄+넷플릭스,KT,KT-통합요금제,초이스 더블 유튜브 프리미엄+넷플릭스 (모아진),,,,https://product.kt.com/wDic/productDetail.do?ItemCode=1692
신규,1692_초이스 더블 유튜브 프리미엄+디바이스_만 75세 이상_지니스마트음악감상,1692_초이스 더블 유튜브 프리미엄+디바이스,KT,KT-통합요금제,초이스 더블 유튜브 프리미엄+디바이스 (지니 스마트 음악감상),,,,https://product.kt.com/wDic/productDetail.do?ItemCode=1692
신규,1692_초이스 더블 유튜브 프리미엄+디바이스_만 75세 이상_밀리의서재,1692_초이스 더블 유튜브 프리미엄+디바이스,KT,KT-통합요금제,초이스 더블 유튜브 프리미엄+디바이스 (밀리의서재),,,,https://product.kt.com/wDic/productDetail.do?ItemCode=1692
신규,1692_초이스 더블 유튜브 프리미엄+디바이스_만 75세 이상_쇼핑라운지할인쿠폰(5천원권),1692_초이스 더블 유튜브 프리미엄+디바이스,KT,KT-통합요금제,초이스 더블 유튜브 프리미엄+디바이스 (쇼핑라운지 할인 쿠폰 (5천원권)),,,,https://product.kt.com/wDic/productDetail.do?ItemCode=1692
신규,1692_초이스 더블 유튜브 프리미엄+디바이스_만 75세 이상_모아진,1692_초이스 더블 유튜브 프리미엄+디바이스,KT,KT-통합요금제,초이스 더블 유튜브 프리미엄+디바이스 (모아진),,,,https://product.kt.com/wDic/productDetail.do?ItemCode=1692
신규,1692_초이스 더블 디바이스_만 75세 이상_지니스마트음악감상,1692_초이스 더블 디바이스,KT,KT-통합요금제,초이스 더블 디바이스 (지니 스마트 음악감상),,,,https://product.kt.com/wDic/productDetail.do?ItemCode=1692
신규,1692_초이스 더블 디바이스_만 75세 이상_밀리의서재,1692_초이스 더블 디바이스,KT,KT-통합요금제,초이스 더블 디바이스 (밀리의서재),,,,https://product.kt.com/wDic/productDetail.do?ItemCode=1692
신규,1692_초이스 더블 디바이스_만 75세 이상_쇼핑라운지할인쿠폰(5천원권),1692_초이스 더블 디바이스,KT,KT-통합요금제,초이스 더블 디바이스 (쇼핑라운지 할인 쿠폰 (5천원권)),,,,https://product.kt.com/wDic/productDetail.do?ItemCode=1692
신규,1692_초이스 더블 디바이스_만 75세 이상_모아진,1692_초이스 더블 디바이스,KT,KT-통합요금제,초이스 더블 디바이스 (모아진),,,,https://product.kt.com/wDic/productDetail.do?ItemCode=1692
신규,1692_초이스 더블 디즈니플러스+폰케어_만 75세 이상_지니스마트음악감상,1692_초이스 더블 디즈니플러스+폰케어,KT,KT-통합요금제,초이스 더블 디즈니플러스+폰케어 (지니 스마트 음악감상),,,,https://product.kt.com/wDic/productDetail.do?ItemCode=1692
신규,1692_초이스 더블 디즈니플러스+폰케어_만 75세 이상_밀리의서재,1692_초이스 더블 디즈니플러스+폰케어,KT,KT-통합요금제,초이스 더블 디즈니플러스+폰케어 (밀리의서재),,,,https://product.kt.com/wDic/productDetail.do?ItemCode=1692
신규,1692_초이스 더블 디즈니플러스+폰케어_만 75세 이상_쇼핑라운지할인쿠폰(5천원권),1692_초이스 더블 디즈니플러스+폰케어,KT,KT-통합요금제,초이스 더블 디즈니플러스+폰케어 (쇼핑라운지 할인 쿠폰 (5천원권)),,,,https://product.kt.com/wDic/productDetail.do?ItemCode=1692
신규,1692_초이스 더블 디즈니플러스+폰케어_만 75세 이상_모아진,1692_초이스 더블 디즈니플러스+폰케어,KT,KT-통합요금제,초이스 더블 디즈니플러스+폰케어 (모아진),,,,https://product.kt.com/wDic/productDetail.do?ItemCode=1692
신규,37158,37158,LGU+,moyo,5G_신한카드_기본95G안심3,,,,https://www.moyoplan.com/plans/37158
신규,37108,37108,LGU+,moyo,[Npay 12만 기본제공] 100GB+/통화기본,,,,https://www.moyoplan.com/plans/37108
신규,37110,37110,LGU+,moyo,[Npay 12만 기본제공] 71GB+/통화기본,,,,https://www.moyoplan.com/plans/37110
신규,37153,37153,LGU+,moyo,페이스페이 100GB+,,,,https://www.moyoplan.com/plans/37153
신규,37154,37154,LGU+,moyo,페이스페이 71GB+,,,,https://www.moyoplan.com/plans/37154
신규,37155,37155,LGU+,moyo,페이스페이 100분/15GB+,,,,https://www.moyoplan.com/plans/37155
신규,37157,37157,LGU+,moyo,페이스페이 7GB+,,,,https://www.moyoplan.com/plans/37157
신규,37156,37156,LGU+,moyo,페이스페이 10GB+,,,,https://www.moyoplan.com/plans/37156
단종,1691_초이스 더블,1691_초이스 더블,KT,KT-통합요금제,초이스 더블,,,,https://product.kt.com/wDic/productDetail.do?ItemCode=1691
단종,1691_초이스 더블_만 34세 이하,1691_초이스 더블,KT,KT-통합요금제,초이스 더블,,,,https://product.kt.com/wDic/productDetail.do?ItemCode=1691
단종,1691_초이스 더블_만 65세 이상,1691_초이스 더블,KT,KT-통합요금제,초이스 더블,,,,https://product.kt.com/wDic/productDetail.do?ItemCode=1691
단종,1691_초이스 더블_만 75세 이상,1691_초이스 더블,KT,KT-통합요금제,초이스 더블,,,,https://product.kt.com/wDic/productDetail.do?ItemCode=1691
단종,37129,37129,LGU+,moyo,5G_신한카드_기본125G안심5,,,,https://www.moyoplan.com/plans/37129
단종,37130,37130,LGU+,moyo,5G_신한카드_기본150G안심5,,,,https://www.moyoplan.com/plans/37130
변경,1681_초이스130_유튜브프리미엄,1681_초이스130,KT,KT-통합요금제,초이스130 (유튜브 프리미엄),benefit_count,8,9,https://product.kt.com/wDic/productDetail.do?ItemCode=1681
변경,1681_초이스130_유튜브프리미엄,1681_초이스130,KT,KT-통합요금제,초이스130 (유튜브 프리미엄),ott_option_count,3,4,https://product.kt.com/wDic/productDetail.do?ItemCode=1681
변경,1681_초이스130_넷플릭스,1681_초이스130,KT,KT-통합요금제,초이스130 (넷플릭스),benefit_count,8,9,https://product.kt.com/wDic/productDetail.do?ItemCode=1681
변경,1681_초이스130_넷플릭스,1681_초이스130,KT,KT-통합요금제,초이스130 (넷플릭스),ott_option_count,3,4,https://product.kt.com/wDic/productDetail.do?ItemCode=1681
변경,1681_초이스130_디즈니+,1681_초이스130,KT,KT-통합요금제,초이스130 (디즈니+),benefit_count,8,9,https://product.kt.com/wDic/productDetail.do?ItemCode=1681
변경,1681_초이스130_디즈니+,1681_초이스130,KT,KT-통합요금제,초이스130 (디즈니+),ott_option_count,3,4,https://product.kt.com/wDic/productDetail.do?ItemCode=1681
변경,1681_초이스130_티빙/지니/밀리,1681_초이스130,KT,KT-통합요금제,초이스130 (티빙/지니/밀리),benefit_count,8,9,https://product.kt.com/wDic/productDetail.do?ItemCode=1681
변경,1681_초이스130_티빙/지니/밀리,1681_초이스130,KT,KT-통합요금제,초이스130 (티빙/지니/밀리),ott_option_count,3,4,https://product.kt.com/wDic/productDetail.do?ItemCode=1681
변경,1681_초이스130_폰케어,1681_초이스130,KT,KT-통합요금제,초이스130 (폰케어),benefit_count,8,9,https://product.kt.com/wDic/productDetail.do?ItemCode=1681
변경,1681_초이스130_폰케어,1681_초이스130,KT,KT-통합요금제,초이스130 (폰케어),ott_option_count,2,3,https://product.kt.com/wDic/productDetail.do?ItemCode=1681
변경,1681_초이스130_삼성,1681_초이스130,KT,KT-통합요금제,초이스130 (삼성),benefit_count,8,9,https://product.kt.com/wDic/productDetail.do?ItemCode=1681
변경,1681_초이스130_삼성,1681_초이스130,KT,KT-통합요금제,초이스130 (삼성),ott_option_count,3,4,https://product.kt.com/wDic/productDetail.do?ItemCode=1681
변경,1681_초이스130_디바이스,1681_초이스130,KT,KT-통합요금제,초이스130 (디바이스),benefit_count,8,9,https://product.kt.com/wDic/productDetail.do?ItemCode=1681
변경,1681_초이스130_디바이스,1681_초이스130,KT,KT-통합요금제,초이스130 (디바이스),ott_option_count,2,3,https://product.kt.com/wDic/productDetail.do?ItemCode=1681
변경,1681_초이스130_가전구독,1681_초이스130,KT,KT-통합요금제,초이스130 (가전구독),benefit_count,8,9,https://product.kt.com/wDic/productDetail.do?ItemCode=1681
변경,1681_초이스130_가전구독,1681_초이스130,KT,KT-통합요금제,초이스130 (가전구독),ott_option_count,3,4,https://product.kt.com/wDic/productDetail.do?ItemCode=1681
변경,1681_초이스130_위버스,1681_초이스130,KT,KT-통합요금제,초이스130 (위버스),benefit_count,8,9,https://product.kt.com/wDic/productDetail.do?ItemCode=1681
변경,1681_초이스130_위버스,1681_초이스130,KT,KT-통합요금제,초이스130 (위버스),ott_option_count,3,4,https://product.kt.com/wDic/productDetail.do?ItemCode=1681
변경,1681_초이스110_유튜브프리미엄,1681_초이스110,KT,KT-통합요금제,초이스110 (유튜브 프리미엄),benefit_count,8,9,https://product.kt.com/wDic/productDetail.do?ItemCode=1681
변경,1681_초이스110_유튜브프리미엄,1681_초이스110,KT,KT-통합요금제,초이스110 (유튜브 프리미엄),ott_option_count,3,4,https://product.kt.com/wDic/productDetail.do?ItemCode=1681
변경,1681_초이스110_넷플릭스,1681_초이스110,KT,KT-통합요금제,초이스110 (넷플릭스),benefit_count,8,9,https://product.kt.com/wDic/productDetail.do?ItemCode=1681
변경,1681_초이스110_넷플릭스,1681_초이스110,KT,KT-통합요금제,초이스110 (넷플릭스),ott_option_count,3,4,https://product.kt.com/wDic/productDetail.do?ItemCode=1681
변경,1681_초이스110_디즈니+,1681_초이스110,KT,KT-통합요금제,초이스110 (디즈니+),benefit_count,8,9,https://product.kt.com/wDic/productDetail.do?ItemCode=1681
변경,1681_초이스110_디즈니+,1681_초이스110,KT,KT-통합요금제,초이스110 (디즈니+),ott_option_count,3,4,https://product.kt.com/wDic/productDetail.do?ItemCode=1681
변경,1681_초이스110_티빙/지니/밀리,1681_초이스110,KT,KT-통합요금제,초이스110 (티빙/지니/밀리),benefit_count,8,9,https://product.kt.com/wDic/productDetail.do?ItemCode=1681
변경,1681_초이스110_티빙/지니/밀리,1681_초이스110,KT,KT-통합요금제,초이스110 (티빙/지니/밀리),ott_option_count,3,4,https://product.kt.com/wDic/productDetail.do?ItemCode=1681
변경,1681_초이스110_폰케어,1681_초이스110,KT,KT-통합요금제,초이스110 (폰케어),benefit_count,8,9,https://product.kt.com/wDic/productDetail.do?ItemCode=1681
변경,1681_초이스110_폰케어,1681_초이스110,KT,KT-통합요금제,초이스110 (폰케어),ott_option_count,2,3,https://product.kt.com/wDic/productDetail.do?ItemCode=1681
변경,1681_초이스110_삼성,1681_초이스110,KT,KT-통합요금제,초이스110 (삼성),benefit_count,8,9,https://product.kt.com/wDic/productDetail.do?ItemCode=1681
변경,1681_초이스110_삼성,1681_초이스110,KT,KT-통합요금제,초이스110 (삼성),ott_option_count,3,4,https://product.kt.com/wDic/productDetail.do?ItemCode=1681
변경,1681_초이스110_디바이스,1681_초이스110,KT,KT-통합요금제,초이스110 (디바이스),benefit_count,8,9,https://product.kt.com/wDic/productDetail.do?ItemCode=1681
변경,1681_초이스110_디바이스,1681_초이스110,KT,KT-통합요금제,초이스110 (디바이스),ott_option_count,2,3,https://product.kt.com/wDic/productDetail.do?ItemCode=1681
변경,1681_초이스110_가전구독,1681_초이스110,KT,KT-통합요금제,초이스110 (가전구독),benefit_count,8,9,https://product.kt.com/wDic/productDetail.do?ItemCode=1681
변경,1681_초이스110_가전구독,1681_초이스110,KT,KT-통합요금제,초이스110 (가전구독),ott_option_count,3,4,https://product.kt.com/wDic/productDetail.do?ItemCode=1681
변경,1681_초이스110_위버스,1681_초이스110,KT,KT-통합요금제,초이스110 (위버스),benefit_count,8,9,https://product.kt.com/wDic/productDetail.do?ItemCode=1681
변경,1681_초이스110_위버스,1681_초이스110,KT,KT-통합요금제,초이스110 (위버스),ott_option_count,3,4,https://product.kt.com/wDic/productDetail.do?ItemCode=1681
변경,1681_초이스130_만 34세 이하_유튜브프리미엄,1681_초이스130,KT,KT-통합요금제,초이스130 (유튜브 프리미엄),benefit_count,9,10,https://product.kt.com/wDic/productDetail.do?ItemCode=1681
변경,1681_초이스130_만 34세 이하_유튜브프리미엄,1681_초이스130,KT,KT-통합요금제,초이스130 (유튜브 프리미엄),ott_option_count,3,4,https://product.kt.com/wDic/productDetail.do?ItemCode=1681
변경,1681_초이스130_만 34세 이하_넷플릭스,1681_초이스130,KT,KT-통합요금제,초이스130 (넷플릭스),benefit_count,9,10,https://product.kt.com/wDic/productDetail.do?ItemCode=1681
변경,1681_초이스130_만 34세 이하_넷플릭스,1681_초이스130,KT,KT-통합요금제,초이스130 (넷플릭스),ott_option_count,3,4,https://product.kt.com/wDic/productDetail.do?ItemCode=1681
변경,1681_초이스130_만 34세 이하_디즈니+,1681_초이스130,KT,KT-통합요금제,초이스130 (디즈니+),benefit_count,9,10,https://product.kt.com/wDic/productDetail.do?ItemCode=1681
변경,1681_초이스130_만 34세 이하_디즈니+,1681_초이스130,KT,KT-통합요금제,초이스130 (디즈니+),ott_option_count,3,4,https://product.kt.com/wDic/productDetail.do?ItemCode=1681
변경,1681_초이스130_만 34세 이하_티빙/지니/밀리,1681_초이스130,KT,KT-통합요금제,초이스130 (티빙/지니/밀리),benefit_count,9,10,https://product.kt.com/wDic/productDetail.do?ItemCode=1681
