carrier_type,host_mno,mvno_brand,plan_id,base_plan_id,plan_id_type,plan_name,selected_option,plan_category,is_online_only,age_condition,signup_notice,network_gen,base_data_gb,extra_data_gb,data_gb,data_unlimited,data_throttle_speed,daily_data_gb,base_tethering_gb,extra_tethering_gb,tethering_gb,tethering_support,voice_unlimited,voice_minutes,voice_extra_minutes,sms_unlimited,sms_count,monthly_fee,discounted_fee,discount_type,discount_period_months,benefit_count,ott_option_count,ott_options,membership_grade,smart_device_benefit,extra_data_benefit,gift_benefit,subscriber_count,source_url,crawled_at
MNO,KT,,1681_초이스90_만 34세 이하_폰케어,1681_초이스90,official_code,초이스90 (폰케어),폰케어,KT-통합요금제,False,만 34세 이하,,,,,,True,100Kbps,,60.0,60.0,120.0,quota,True,,300,True,,90000,67500,선택약정 25% 할인,,6,0,,VIP,스마트기기 또는 데이터 쉐어링 데이터 쉐어링 1회선 할인,공유데이터 60GB | 만 34세 이하 +60GB,,,https://product.kt.com/wDic/productDetail.do?ItemCode=1681,2026-08-11T01:01:17.772266+00:00
MNO,KT,,1681_초이스90_만 34세 이하_삼성,1681_초이스90,official_code,초이스90 (삼성),삼성,KT-통합요금제,False,만 34세 이하,,,,,,True,100Kbps,,60.0,60.0,120.0,quota,True,,300,True,,90000,67500,선택약정 25% 할인,,6,1,삼성 디바이스,VIP,스마트기기 또는 데이터 쉐어링 데이터 쉐어링 1회선 할인,공유데이터 60GB | 만 34세 이하 +60GB,,,https://product.kt.com/wDic/productDetail.do?ItemCode=1681,2026-08-11T01:01:17.772266+00:00
MNO,KT,,1681_초이스90_만 34세 이하_디바이스,1681_초이스90,official_code,초이스90 (디바이스),디바이스,KT-통합요금제,False,만 34세 이하,,,,,,True,100Kbps,,60.0,60.0,120.0,quota,True,,300,True,,90000,67500,선택약정 25% 할인,,6,0,,VIP,디바이스 | 스마트기기 또는 데이터 쉐어링 데이터 쉐어링 1회선 할인,공유데이터 60GB | 만 34세 이하 +60GB,,,https://product.kt.com/wDic/productDetail.do?ItemCode=1681,2026-08-11T01:01:17.772266+00:00
MNO,KT,,1681_초이스90_만 34세 이하_가전구독,1681_초이스90,official_code,초이스90 (가전구독),가전구독,KT-통합요금제,False,만 34세 이하,,,,,,True,100Kbps,,60.0,60.0,120.0,quota,True,,300,True,,90000,67500,선택약정 25% 할인,,6,1,가전구독,VIP,스마트기기 또는 데이터 쉐어링 데이터 쉐어링 1회선 할인,공유데이터 60GB | 만 34세 이하 +60GB,,,https://product.kt.com/wDic/productDetail.do?ItemCode=1681,2026-08-11T01:01:17.772266+00:00
MNO,KT,,1681_초이스90_만 34세 이하_위버스,1681_초이스90,official_code,초이스90 (위버스),위버스,KT-통합요금제,False,만 34세 이하,,,,,,True,100Kbps,,60.0,60.0,120.0,quota,True,,300,True,,90000,67500,선택약정 25% 할인,,6,1,위버스,VIP,스마트기기 또는 데이터 쉐어링 데이터 쉐어링 1회선 할인,공유데이터 60GB | 만 34세 이하 +60GB,,,https://product.kt.com/wDic/productDetail.do?ItemCode=1681,2026-08-11T01:01:17.772266+00:00
MNO,KT,,1681_초이스130_만 18세 이하_유튜브프리미엄,1681_초이스130,official_code,초이스130 (유튜브 프리미엄),유튜브 프리미엄,KT-통합요금제,False,만 18세 이하,,,,,,True,200Kbps,,100.0,100.0,200.0,quota,True,,300,True,,130000,97500,선택약정 25% 할인,,11,4,유튜브 프리미엄 | 지니뮤직 | 밀리의서재,VVIP,스마트기기 또는 데이터 쉐어링 스마트기기 월정액 2회선 / 데이터 쉐어링 1회선 할인,공유데이터 100GB | 만 18세 이하 +100GB,쇼핑라운지 할인쿠폰 5천원권,,https://product.kt.com/wDic/productDetail.do?ItemCode=1681,2026-08-11T01:01:17.772266+00:00
MNO,KT,,1681_초이스130_만 18세 이하_넷플릭스,1681_초이스130,official_code,초이스130 (넷플릭스),넷플릭스,KT-통합요금제,False,만 18세 이하,,,,,,True,200Kbps,,100.0,100.0,200.0,quota,True,,300,True,,130000,97500,선택약정 25% 할인,,11,4,넷플릭스 | 지니뮤직 | 밀리의서재,VVIP,스마트기기 또는 데이터 쉐어링 스마트기기 월정액 2회선 / 데이터 쉐어링 1회선 할인,공유데이터 100GB | 만 18세 이하 +100GB,쇼핑라운지 할인쿠폰 5천원권,,https://product.kt.com/wDic/productDetail.do?ItemCode=1681,2026-08-11T01:01:17.772266+00:00
MNO,KT,,1681_초이스130_만 18세 이하_디즈니+,1681_초이스130,official_code,초이스130 (디즈니+),디즈니+,KT-통합요금제,False,만 18세 이하,,,,,,True,200Kbps,,100.0,100.0,200.0,quota,True,,300,True,,130000,97500,선택약정 25% 할인,,11,4,디즈니+ | 지니뮤직 | 밀리의서재,VVIP,스마트기기 또는 데이터 쉐어링 스마트기기 월정액 2회선 / 데이터 쉐어링 1회선 할인,공유데이터 100GB | 만 18세 이하 +100GB,쇼핑라운지 할인쿠폰 5천원권,,https://product.kt.com/wDic/productDetail.do?ItemCode=1681,2026-08-11T01:01:17.772266+00:00
MNO,KT,,1681_초이스130_만 18세 이하_티빙/지니/밀리,1681_초이스130,official_code,초이스130 (티빙/지니/밀리),티빙/지니/밀리,KT-통합요금제,False,만 18세 이하,,,,,,True,200Kbps,,100.0,100.0,200.0,quota,True,,300,True,,130000,97500,선택약정 25% 할인,,11,4,티빙 | 지니뮤직 | 밀리의서재,VVIP,스마트기기 또는 데이터 쉐어링 스마트기기 월정액 2회선 / 데이터 쉐어링 1회선 할인,공유데이터 100GB | 만 18세 이하 +100GB,쇼핑라운지 할인쿠폰 5천원권,,https://product.kt.com/wDic/productDetail.do?ItemCode=1681,2026-08-11T01:01:17.772266+00:00
MNO,KT,,1681_초이스130_만 18세 이하_GoogleAIPlus(400GB),1681_초이스130,official_code,초이스130 (GoogleAI Plus (400GB)),GoogleAI Plus (400GB),KT-통합요금제,False,만 18세 이하,,,,,,True,200Kbps,,100.0,100.0,200.0,quota,True,,300,True,,130000,97500,선택약정 25% 할인,,11,4,지니뮤직 | 밀리의서재,VVIP,스마트기기 또는 데이터 쉐어링 스마트기기 월정액 2회선 / 데이터 쉐어링 1회선 할인,공유데이터 100GB | 만 18세 이하 +100GB,쇼핑라운지 할인쿠폰 5천원권,,https://product.kt.com/wDic/productDetail.do?ItemCode=1681,2026-08-11T01:01:17.772266+00:00
MNO,KT,,1681_초이스130_만 18세 이하_폰케어,1681_초이스130,official_code,초이스130 (폰케어),폰케어,KT-통합요금제,False,만 18세 이하,,,,,,True,200Kbps,,100.0,100.0,200.0,quota,True,,300,True,,130000,97500,선택약정 25% 할인,,11,3,지니뮤직 | 밀리의서재,VVIP,스마트기기 또는 데이터 쉐어링 스마트기기 월정액 2회선 / 데이터 쉐어링 1회선 할인,공유데이터 100GB | 만 18세 이하 +100GB,쇼핑라운지 할인쿠폰 5천원권,,https://product.kt.com/wDic/productDetail.do?ItemCode=1681,2026-08-11T01:01:17.772266+00:00
MNO,KT,,1681_초이스130_만 18세 이하_삼성,1681_초이스130,official_code,초이스130 (삼성),삼성,KT-통합요금제,False,만 18세 이하,,,,,,True,200Kbps,,100.0,100.0,200.0,quota,True,,300,True,,130000,97500,선택약정 25% 할인,,11,4,삼성 디바이스 | 지니뮤직 | 밀리의서재,VVIP,스마트기기 또는 데이터 쉐어링 스마트기기 월정액 2회선 / 데이터 쉐어링 1회선 할인,공유데이터 100GB | 만 18세 이하 +100GB,쇼핑라운지 할인쿠폰 5천원권,,https://product.kt.com/wDic/productDetail.do?ItemCode=1681,2026-08-11T01:01:17.772266+00:00
MNO,KT,,1681_초이스130_만 18세 이하_디바이스,1681_초이스130,official_code,초이스130 (디바이스),디바이스,KT-통합요금제,False,만 18세 이하,,,,,,True,200Kbps,,100.0,100.0,200.0,quota,True,,300,True,,130000,97500,선택약정 25% 할인,,11,3,지니뮤직 | 밀리의서재,VVIP,디바이스 | 스마트기기 또는 데이터 쉐어링 스마트기기 월정액 2회선 / 데이터 쉐어링 1회선 할인,공유데이터 100GB | 만 18세 이하 +100GB,쇼핑라운지 할인쿠폰 5천원권,,https://product.kt.com/wDic/productDetail.do?ItemCode=1681,2026-08-11T01:01:17.772266+00:00
MNO,KT,,1681_초이스130_만 18세 이하_가전구독,1681_초이스130,official_code,초이스130 (가전구독),가전구독,KT-통합요금제,False,만 18세 이하,,,,,,True,200Kbps,,100.0,100.0,200.0,quota,True,,300,True,,130000,97500,선택약정 25% 할인,,11,4,가전구독 | 지니뮤직 | 밀리의서재,VVIP,스마트기기 또는 데이터 쉐어링 스마트기기 월정액 2회선 / 데이터 쉐어링 1회선 할인,공유데이터 100GB | 만 18세 이하 +100GB,쇼핑라운지 할인쿠폰 5천원권,,https://product.kt.com/wDic/productDetail.do?ItemCode=1681,2026-08-11T01:01:17.772266+00:00
MNO,KT,,1681_초이스130_만 18세 이하_위버스,1681_초이스130,official_code,초이스130 (위버스),위버스,KT-통합요금제,False,만 18세 이하,,,,,,True,200Kbps,,100.0,100.0,200.0,quota,True,,300,True,,130000,97500,선택약정 25% 할인,,11,4,위버스 | 지니뮤직 | 밀리의서재,VVIP,스마트기기 또는 데이터 쉐어링 스마트기기 월정액 2회선 / 데이터 쉐어링 1회선 할인,공유데이터 100GB | 만 18세 이하 +100GB,쇼핑라운지 할인쿠폰 5천원권,,https://product.kt.com/wDic/productDetail.do?ItemCode=1681,2026-08-11T01:01:17.772266+00:00
MNO,KT,,1681_초이스110_만 18세 이하_유튜브프리미엄,1681_초이스110,official_code,초이스110 (유튜브 프리미엄),유튜브 프리미엄,KT-통합요금제,False,만 18세 이하,,,,,,True,100Kbps,,80.0,80.0,160.0,quota,True,,300,True,,110000,82500,선택약정 25% 할인,,11,4,유튜브 프리미엄 | 지니뮤직 | 밀리의서재,VVIP,스마트기기 또는 데이터 쉐어링 스마트기기 월정액 / 데이터 쉐어링 각 1회선 할인,공유데이터 80GB | 만 18세 이하 +80GB,쇼핑라운지 할인쿠폰 5천원권,,https://product.kt.com/wDic/productDetail.do?ItemCode=1681,2026-08-11T01:01:17.772266+00:00
MNO,KT,,1681_초이스110_만 18세 이하_넷플릭스,1681_초이스110,official_code,초이스110 (넷플릭스),넷플릭스,KT-통합요금제,False,만 18세 이하,,,,,,True,100Kbps,,80.0,80.0,160.0,quota,True,,300,True,,110000,82500,선택약정 25% 할인,,11,4,넷플릭스 | 지니뮤직 | 밀리의서재,VVIP,스마트기기 또는 데이터 쉐어링 스마트기기 월정액 / 데이터 쉐어링 각 1회선 할인,공유데이터 80GB | 만 18세 이하 +80GB,쇼핑라운지 할인쿠폰 5천원권,,https://product.kt.com/wDic/productDetail.do?ItemCode=1681,2026-08-11T01:01:17.772266+00:00
MNO,KT,,1681_초이스110_만 18세 이하_디즈니+,1681_초이스110,official_code,초이스110 (디즈니+),디즈니+,KT-통합요금제,False,만 18세 이하,,,,,,True,100Kbps,,80.0,80.0,160.0,quota,True,,300,True,,110000,82500,선택약정 25% 할인,,11,4,디즈니+ | 지니뮤직 | 밀리의서재,VVIP,스마트기기 또는 데이터 쉐어링 스마트기기 월정액 / 데이터 쉐어링 각 1회선 할인,공유데이터 80GB | 만 18세 이하 +80GB,쇼핑라운지 할인쿠폰 5천원권,,https://product.kt.com/wDic/productDetail.do?ItemCode=1681,2026-08-11T01:01:17.772266+00:00
MNO,KT,,1681_초이스110_만 18세 이하_티빙/지니/밀리,1681_초이스110,official_code,초이스110 (티빙/지니/밀리),티빙/지니/밀리,KT-통합요금제,False,만 18세 이하,,,,,,True,100Kbps,,80.0,80.0,160.0,quota,True,,300,True,,110000,82500,선택약정 25% 할인,,11,4,티빙 | 지니뮤직 | 밀리의서재,VVIP,스마트기기 또는 데이터 쉐어링 스마트기기 월정액 / 데이터 쉐어링 각 1회선 할인,공유데이터 80GB | 만 18세 이하 +80GB,쇼핑라운지 할인쿠폰 5천원권,,https://product.kt.com/wDic/productDetail.do?ItemCode=1681,2026-08-11T01:01:17.772266+00:00
MNO,KT,,1681_초이스110_만 18세 이하_GoogleAIPlus(400GB),1681_초이스110,official_code,초이스110 (GoogleAI Plus (400GB)),GoogleAI Plus (400GB),KT-통합요금제,False,만 18세 이하,,,,,,True,100Kbps,,80.0,80.0,160.0,quota,True,,300,True,,110000,82500,선택약정 25% 할인,,11,4,지니뮤직 | 밀리의서재,VVIP,스마트기기 또는 데이터 쉐어링 스마트기기 월정액 / 데이터 쉐어링 각 1회선 할인,공유데이터 80GB | 만 18세 이하 +80GB,쇼핑라운지 할인쿠폰 5천원권,,https://product.kt.com/wDic/productDetail.do?ItemCode=1681,2026-08-11T01:01:17.772266+00:00
MNO,KT,,1681_초이스110_만 18세 이하_폰케어,1681_초이스110,official_code,초이스110 (폰케어),폰케어,KT-통합요금제,False,만 18세 이하,,,,,,True,100Kbps,,80.0,80.0,160.0,quota,True,,300,True,,110000,82500,선택약정 25% 할인,,11,3,지니뮤직 | 밀리의서재,VVIP,스마트기기 또는 데이터 쉐어링 스마트기기 월정액 / 데이터 쉐어링 각 1회선 할인,공유데이터 80GB | 만 18세 이하 +80GB,쇼핑라운지 할인쿠폰 5천원권,,https://product.kt.com/wDic/productDetail.do?ItemCode=1681,2026-08-11T01:01:17.772266+00:00
MNO,KT,,1681_초이스110_만 18세 이하_삼성,1681_초이스110,official_code,초이스110 (삼성),삼성,KT-통합요금제,False,만 18세 이하,,,,,,True,100Kbps,,80.0,80.0,160.0,quota,True,,300,True,,110000,82500,선택약정 25% 할인,,11,4,삼성 디바이스 | 지니뮤직 | 밀리의서재,VVIP,스마트기기 또는 데이터 쉐어링 스마트기기 월정액 / 데이터 쉐어링 각 1회선 할인,공유데이터 80GB | 만 18세 이하 +80GB,쇼핑라운지 할인쿠폰 5천원권,,https://product.kt.com/wDic/productDetail.do?ItemCode=1681,2026-08-11T01:01:17.772266+00:00
MNO,KT,,1681_초이스110_만 18세 이하_디바이스,1681_초이스110,official_code,초이스110 (디바이스),디바이스,KT-통합요금제,False,만 18세 이하,,,,,,True,100Kbps,,80.0,80.0,160.0,quota,True,,300,True,,110000,82500,선택약정 25% 할인,,11,3,지니뮤직 | 밀리의서재,VVIP,디바이스 | 스마트기기 또는 데이터 쉐어링 스마트기기 월정액 / 데이터 쉐어링 각 1회선 할인,공유데이터 80GB | 만 18세 이하 +80GB,쇼핑라운지 할인쿠폰 5천원권,,https://product.kt.com/wDic/productDetail.do?ItemCode=1681,2026-08-11T01:01:17.772266+00:00
MNO,KT,,1681_초이스110_만 18세 이하_가전구독,1681_초이스110,official_code,초이스110 (가전구독),가전구독,KT-통합요금제,False,만 18세 이하,,,,,,True,100Kbps,,80.0,80.0,160.0,quota,True,,300,True,,110000,82500,선택약정 25% 할인,,11,4,가전구독 | 지니뮤직 | 밀리의서재,VVIP,스마트기기 또는 데이터 쉐어링 스마트기기 월정액 / 데이터 쉐어링 각 1회선 할인,공유데이터 80GB | 만 18세 이하 +80GB,쇼핑라운지 할인쿠폰 5천원권,,https://product.kt.com/wDic/productDetail.do?ItemCode=1681,2026-08-11T01:01:17.772266+00:00
MNO,KT,,1681_초이스110_만 18세 이하_위버스,1681_초이스110,official_code,초이스110 (위버스),위버스,KT-통합요금제,False,만 18세 이하,,,,,,True,100Kbps,,80.0,80.0,160.0,quota,True,,300,True,,110000,82500,선택약정 25% 할인,,11,4,위버스 | 지니뮤직 | 밀리의서재,VVIP,스마트기기 또는 데이터 쉐어링 스마트기기 월정액 / 데이터 쉐어링 각 1회선 할인,공유데이터 80GB | 만 18세 이하 +80GB,쇼핑라운지 할인쿠폰 5천원권,,https://product.kt.com/wDic/productDetail.do?ItemCode=1681,2026-08-11T01:01:17.772266+00:00
MNO,KT,,1681_초이스90_만 18세 이하_유튜브프리미엄,1681_초이스90,official_code,초이스90 (유튜브 프리미엄),유튜브 프리미엄,KT-통합요금제,False,만 18세 이하,,,,,,True,100Kbps,,60.0,60.0,120.0,quota,True,,300,True,,90000,67500,선택약정 25% 할인,,6,1,유튜브 프리미엄,VIP,스마트기기 또는 데이터 쉐어링 데이터 쉐어링 1회선 할인,공유데이터 60GB | 만 18세 이하 +60GB,,,https://product.kt.com/wDic/productDetail.do?ItemCode=1681,2026-08-11T01:01:17.772266+00:00
MNO,KT,,1681_초이스90_만 18세 이하_넷플릭스,1681_초이스90,official_code,초이스90 (넷플릭스),넷플릭스,KT-통합요금제,False,만 18세 이하,,,,,,True,100Kbps,,60.0,60.0,120.0,quota,True,,300,True,,90000,67500,선택약정 25% 할인,,6,1,넷플릭스,VIP,스마트기기 또는 데이터 쉐어링 데이터 쉐어링 1회선 할인,공유데이터 60GB | 만 18세 이하 +60GB,,,https://product.kt.com/wDic/productDetail.do?ItemCode=1681,2026-08-11T01:01:17.772266+00:00
MNO,KT,,1681_초이스90_만 18세 이하_디즈니+,1681_초이스90,official_code,초이스90 (디즈니+),디즈니+,KT-통합요금제,False,만 18세 이하,,,,,,True,100Kbps,,60.0,60.0,120.0,quota,True,,300,True,,90000,67500,선택약정 25% 할인,,6,1,디즈니+,VIP,스마트기기 또는 데이터 쉐어링 데이터 쉐어링 1회선 할인,공유데이터 60GB | 만 18세 이하 +60GB,,,https://product.kt.com/wDic/productDetail.do?ItemCode=1681,2026-08-11T01:01:17.772266+00:00
MNO,KT,,1681_초이스90_만 18세 이하_티빙/지니/밀리,1681_초이스90,official_code,초이스90 (티빙/지니/밀리),티빙/지니/밀리,KT-통합요금제,False,만 18세 이하,,,,,,True,100Kbps,,60.0,60.0,120.0,quota,True,,300,True,,90000,67500,선택약정 25% 할인,,6,1,티빙,VIP,스마트기기 또는 데이터 쉐어링 데이터 쉐어링 1회선 할인,공유데이터 60GB | 만 18세 이하 +60GB,,,https://product.kt.com/wDic/productDetail.do?ItemCode=1681,2026-08-11T01:01:17.772266+00:00
MNO,KT,,1681_초이스90_만 18세 이하_GoogleAIPlus(400GB),1681_초이스90,official_code,초이스90 (GoogleAI Plus (400GB)),GoogleAI Plus (400GB),KT-통합요금제,False,만 18세 이하,,,,,,True,100Kbps,,60.0,60.0,120.0,quota,True,,300,True,,90000,67500,선택약정 25% 할인,,6,1,GoogleAI Plus (400GB),VIP,스마트기기 또는 데이터 쉐어링 데이터 쉐어링 1회선 할인,공유데이터 60GB | 만 18세 이하 +60GB,,,https://product.kt.com/wDic/productDetail.do?ItemCode=1681,2026-08-11T01:01:17.772266+00:00
MNO,KT,,1681_초이스90_만 18세 이하_폰케어,1681_초이스90,official_code,초이스90 (폰케어),폰케어,KT-통합요금제,False,만 18세 이하,,,,,,True,100Kbps,,60.0,60.0,120.0,quota,True,,300,True,,90000,67500,선택약정 25% 할인,,6,0,,VIP,스마트기기 또는 데이터 쉐어링 데이터 쉐어링 1회선 할인,공유데이터 60GB | 만 18세 이하 +60GB,,,https://product.kt.com/wDic/productDetail.do?ItemCode=1681,2026-08-11T01:01:17.772266+00:00
MNO,KT,,1681_초이스90_만 18세 이하_삼성,1681_초이스90,official_code,초이스90 (삼성),삼성,KT-통합요금제,False,만 18세 이하,,,,,,True,100Kbps,,60.0,60.0,120.0,quota,True,,300,True,,90000,67500,선택약정 25% 할인,,6,1,삼성 디바이스,VIP,스마트기기 또는 데이터 쉐어링 데이터 쉐어링 1회선 할인,공유데이터 60GB | 만 18세 이하 +60GB,,,https://product.kt.com/wDic/productDetail.do?ItemCode=1681,2026-08-11T01:01:17.772266+00:00
MNO,KT,,1681_초이스90_만 18세 이하_디바이스,1681_초이스90,official_code,초이스90 (디바이스),디바이스,KT-통합요금제,False,만 18세 이하,,,,,,True,100Kbps,,60.0,60.0,120.0,quota,True,,300,True,,90000,67500,선택약정 25% 할인,,6,0,,VIP,디바이스 | 스마트기기 또는 데이터 쉐어링 데이터 쉐어링 1회선 할인,공유데이터 60GB | 만 18세 이하 +60GB,,,https://product.kt.com/wDic/productDetail.do?ItemCode=1681,2026-08-11T01:01:17.772266+00:00
MNO,KT,,1681_초이스90_만 18세 이하_가전구독,1681_초이스90,official_code,초이스90 (가전구독),가전구독,KT-통합요금제,False,만 18세 이하,,,,,,True,100Kbps,,60.0,60.0,120.0,quota,True,,300,True,,90000,67500,선택약정 25% 할인,,6,1,가전구독,VIP,스마트기기 또는 데이터 쉐어링 데이터 쉐어링 1회선 할인,공유데이터 60GB | 만 18세 이하 +60GB,,,https://product.kt.com/wDic/productDetail.do?ItemCode=1681,2026-08-11T01:01:17.772266+00:00
MNO,KT,,1681_초이스90_만 18세 이하_위버스,1681_초이스90,official_code,초이스90 (위버스),위버스,KT-통합요금제,False,만 18세 이하,,,,,,True,100Kbps,,60.0,60.0,120.0,quota,True,,300,True,,90000,67500,선택약정 25% 할인,,6,1,위버스,VIP,스마트기기 또는 데이터 쉐어링 데이터 쉐어링 1회선 할인,공유데이터 60GB | 만 18세 이하 +60GB,,,https://product.kt.com/wDic/productDetail.do?ItemCode=1681,2026-08-11T01:01:17.772266+00:00
MNO,KT,,1681_초이스130_만 65세 이상_유튜브프리미엄,1681_초이스130,official_code,초이스130 (유튜브 프리미엄),유튜브 프리미엄,KT-통합요금제,False,만 65세 이상,,,,,,True,200Kbps,,100.0,50.0,150.0,quota,True,,300,True,,130000,97500,선택약정 25% 할인,,11,4,유튜브 프리미엄 | 지니뮤직 | 밀리의서재,VVIP,스마트기기 또는 데이터 쉐어링 스마트기기 월정액 2회선 / 데이터 쉐어링 1회선 할인,공유데이터 100GB | 만 65세 이상 +50GB,쇼핑라운지 할인쿠폰 5천원권,,https://product.kt.com/wDic/productDetail.do?ItemCode=1681,2026-08-11T01:01:17.772266+00:00
MNO,KT,,1681_초이스130_만 65세 이상_넷플릭스,1681_초이스130,official_code,초이스130 (넷플릭스),넷플릭스,KT-통합요금제,False,만 65세 이상,,,,,,True,200Kbps,,100.0,50.0,150.0,quota,True,,300,True,,130000,97500,선택약정 25% 할인,,11,4,넷플릭스 | 지니뮤직 | 밀리의서재,VVIP,스마트기기 또는 데이터 쉐어링 스마트기기 월정액 2회선 / 데이터 쉐어링 1회선 할인,공유데이터 100GB | 만 65세 이상 +50GB,쇼핑라운지 할인쿠폰 5천원권,,https://product.kt.com/wDic/productDetail.do?ItemCode=1681,2026-08-11T01:01:17.772266+00:00
MNO,KT,,1681_초이스130_만 65세 이상_디즈니+,1681_초이스130,official_code,초이스130 (디즈니+),디즈니+,KT-통합요금제,False,만 65세 이상,,,,,,True,200Kbps,,100.0,50.0,150.0,quota,True,,300,True,,130000,97500,선택약정 25% 할인,,11,4,디즈니+ | 지니뮤직 | 밀리의서재,VVIP,스마트기기 또는 데이터 쉐어링 스마트기기 월정액 2회선 / 데이터 쉐어링 1회선 할인,공유데이터 100GB | 만 65세 이상 +50GB,쇼핑라운지 할인쿠폰 5천원권,,https://product.kt.com/wDic/productDetail.do?ItemCode=1681,2026-08-11T01:01:17.772266+00:00
MNO,KT,,1681_초이스130_만 65세 이상_티빙/지니/밀리,1681_초이스130,official_code,초이스130 (티빙/지니/밀리),티빙/지니/밀리,KT-통합요금제,False,만 65세 이상,,,,,,True,200Kbps,,100.0,50.0,150.0,quota,True,,300,True,,130000,97500,선택약정 25% 할인,,11,4,티빙 | 지니뮤직 | 밀리의서재,VVIP,스마트기기 또는 데이터 쉐어링 스마트기기 월정액 2회선 / 데이터 쉐어링 1회선 할인,공유데이터 100GB | 만 65세 이상 +50GB,쇼핑라운지 할인쿠폰 5천원권,,https://product.kt.com/wDic/productDetail.do?ItemCode=1681,2026-08-11T01:01:17.772266+00:00
MNO,KT,,1681_초이스130_만 65세 이상_GoogleAIPlus(400GB),1681_초이스130,official_code,초이스130 (GoogleAI Plus (400GB)),GoogleAI Plus (400GB),KT-통합요금제,False,만 65세 이상,,,,,,True,200Kbps,,100.0,50.0,150.0,quota,True,,300,True,,130000,97500,선택약정 25% 할인,,11,4,지니뮤직 | 밀리의서재,VVIP,스마트기기 또는 데이터 쉐어링 스마트기기 월정액 2회선 / 데이터 쉐어링 1회선 할인,공유데이터 100GB | 만 65세 이상 +50GB,쇼핑라운지 할인쿠폰 5천원권,,https://product.kt.com/wDic/productDetail.do?ItemCode=1681,2026-08-11T01:01:17.772266+00:00
MNO,KT,,1681_초이스130_만 65세 이상_폰케어,1681_초이스130,official_code,초이스130 (폰케어),폰케어,KT-통합요금제,False,만 65세 이상,,,,,,True,200Kbps,,100.0,50.0,150.0,quota,True,,300,True,,130000,97500,선택약정 25% 할인,,11,3,지니뮤직 | 밀리의서재,VVIP,스마트기기 또는 데이터 쉐어링 스마트기기 월정액 2회선 / 데이터 쉐어링 1회선 할인,공유데이터 100GB | 만 65세 이상 +50GB,쇼핑라운지 할인쿠폰 5천원권,,https://product.kt.com/wDic/productDetail.do?ItemCode=1681,2026-08-11T01:01:17.772266+00:00
MNO,KT,,1681_초이스130_만 65세 이상_삼성,1681_초이스130,official_code,초이스130 (삼성),삼성,KT-통합요금제,False,만 65세 이상,,,,,,True,200Kbps,,100.0,50.0,150.0,quota,True,,300,True,,130000,97500,선택약정 25% 할인,,11,4,삼성 디바이스 | 지니뮤직 | 밀리의서재,VVIP,스마트기기 또는 데이터 쉐어링 스마트기기 월정액 2회선 / 데이터 쉐어링 1회선 할인,공유데이터 100GB | 만 65세 이상 +50GB,쇼핑라운지 할인쿠폰 5천원권,,https://product.kt.com/wDic/productDetail.do?ItemCode=1681,2026-08-11T01:01:17.772266+00:00
MNO,KT,,1681_초이스130_만 65세 이상_디바이스,1681_초이스130,official_code,초이스130 (디바이스),디바이스,KT-통합요금제,False,만 65세 이상,,,,,,True,200Kbps,,100.0,50.0,150.0,quota,True,,300,True,,130000,97500,선택약정 25% 할인,,11,3,지니뮤직 | 밀리의서재,VVIP,디바이스 | 스마트기기 또는 데이터 쉐어링 스마트기기 월정액 2회선 / 데이터 쉐어링 1회선 할인,공유데이터 100GB | 만 65세 이상 +50GB,쇼핑라운지 할인쿠폰 5천원권,,https://product.kt.com/wDic/productDetail.do?ItemCode=1681,2026-08-11T01:01:17.772266+00:00
MNO,KT,,1681_초이스130_만 65세 이상_가전구독,1681_초이스130,official_code,초이스130 (가전구독),가전구독,KT-통합요금제,False,만 65세 이상,,,,,,True,200Kbps,,100.0,50.0,150.0,quota,True,,300,True,,130000,97500,선택약정 25% 할인,,11,4,가전구독 | 지니뮤직 | 밀리의서재,VVIP,스마트기기 또는 데이터 쉐어링 스마트기기 월정액 2회선 / 데이터 쉐어링 1회선 할인,공유데이터 100GB | 만 65세 이상 +50GB,쇼핑라운지 할인쿠폰 5천원권,,https://product.kt.com/wDic/productDetail.do?ItemCode=1681,2026-08-11T01:01:17.772266+00:00
MNO,KT,,1681_초이스130_만 65세 이상_위버스,1681_초이스130,official_code,초이스130 (위버스),위버스,KT-통합요금제,False,만 65세 이상,,,,,,True,200Kbps,,100.0,50.0,150.0,quota,True,,300,True,,130000,97500,선택약정 25% 할인,,11,4,위버스 | 지니뮤직 | 밀리의서재,VVIP,스마트기기 또는 데이터 쉐어링 스마트기기 월정액 2회선 / 데이터 쉐어링 1회선 할인,공유데이터 100GB | 만 65세 이상 +50GB,쇼핑라운지 할인쿠폰 5천원권,,https://product.kt.com/wDic/productDetail.do?ItemCode=1681,2026-08-11T01:01:17.772266+00:00
